1400195,2021-May-10 22:42:30,rm1qy.wam,TEQUILA,TEQUILA,TEQUILA,WHISKEY,-,1,8980000
1400170,2021-May-10 22:41:54,rm1qy.wam,BREAD,TEQUILA,TEQUILA,TEQUILA,-,1,9010000
1398985,2021-May-10 22:07:46,jtob2.wam,DUST,SALT,STONE,WATER,-,1,220000
1398659,2021-May-10 22:00:12,1puqy.wam,MUD,SAND,STEAM,STONE,-,1,640000
1398346,2021-May-10 21:48:36,1lwqw.wam,HEAT,HEAT,HEAT,OXYGEN,-,1,2890000
1397318,2021-May-10 21:18:07,gcxr2.wam,ALCOHOL,CARROT,CARROT,HEAT,-,1,670000
1397232,2021-May-10 21:15:46,gcxr2.wam,ATMSPHE,ATMSPHE,GRASS,WATER,-,1,520000
1397107,2021-May-10 21:13:22,gcxr2.wam,AIR,LIFE,SALT,WATER,-,1,370000
1396963,2021-May-10 21:10:33,gcxr2.wam,EARTH,FIRE,SAND,WATER,-,1,490000
1396769,2021-May-10 21:05:11,gcxr2.wam,ENERGY,HEAT,HEAT,PRESS,-,1,160000
1396761,2021-May-10 21:04:50,kdoqy.wam,ASH,PRESS,STEAM,STONE,-,1,790000
1393758,2021-May-10 19:54:52,dfyay.wam,HEAT,OBSIDIN,OBSIDIN,OBSIDIN,-,1,430000
1393292,2021-May-10 19:46:07,oaxra.wam,HEAT,MUD,PRESS,STONE,-,1,220000
1392668,2021-May-10 19:33:20,qz2qw.wam,ASH,MUD,STEAM,WATER,-,1,700000
1392645,2021-May-10 19:32:46,dfyay.wam,HEAT,HEAT,HEAT,OBSIDIN,-,1,250000
1391775,2021-May-10 19:14:11,qz2qw.wam,ASH,MUD,MUD,WATER,-,1,700000
1391417,2021-May-10 19:05:51,qz2qw.wam,ASH,ASH,MUD,WATER,-,1,1270000
1390926,2021-May-10 18:56:24,2tdba.wam,CLAY,COAL,HEAT,STONE,-,1,1060000
1390831,2021-May-10 18:54:05,wrira.wam,FIRE,MUD,SAND,STONE,-,1,610000
1390730,2021-May-10 18:51:27,kurtiswithak,GLASS,HEAT,METAL,PAINT,-,1,4000000
1390644,2021-May-10 18:49:39,wrira.wam,FIRE,MUD,STONE,STONE,-,1,250000
1390163,2021-May-10 18:39:40,rsnbg.wam,EARTH,OCEAN,STONE,VIRUS,-,1,1000000
1389994,2021-May-10 18:35:00,i5tqy.wam,MUD,SAND,STONE,STONE,-,1,700000
1388636,2021-May-10 18:05:23,.ebqw.wam,SAND,STONE,STONE,STONE,-,1,760000
1388620,2021-May-10 18:03:40,2tmay.wam,LAVA,LAVA,PLANT,STONE,-,1,340000
1388530,2021-May-10 18:00:20,dfyay.wam,HEAT,HEAT,OBSIDIN,OBSIDIN,-,1,340000
1388148,2021-May-10 17:44:15,j1fba.wam,CLAY,COAL,HEAT,WATER,-,1,970000
1387336,2021-May-10 17:06:56,iusqy.wam,CLAY,PRESS,STEAM,WATER,-,1,730000
1387310,2021-May-10 17:04:25,iusqy.wam,BRICK,BRICK,BRICK,PRESS,-,1,340000
1386068,2021-May-10 16:11:31,woeay.wam,COAL,HEAT,PRESS,VACUUM,-,1,1600000
1385086,2021-May-10 15:37:45,woeay.wam,COAL,FIRE,PRESS,VACUUM,-,1,1570000
1385046,2021-May-10 15:36:18,cx3cg.wam,HEAT,PRESS,RING,RING,-,1,3820000
1383138,2021-May-10 14:34:08,iusqy.wam,SAND,STEAM,STONE,WATER,-,1,610000
1382866,2021-May-10 14:26:17,.hpre.wam,AIR,HEAT,MUD,MUD,-,1,130000
1382784,2021-May-10 14:22:57,kpbay.wam,ASH,SAND,TNPLT,WATER,-,1,1870000
1382751,2021-May-10 14:21:43,xidba.wam,METAL,SAND,STONE,WATER,-,1,1240000
1382734,2021-May-10 14:20:54,iusqy.wam,CLAY,COAL,PRESS,STEAM,-,1,1000000
1382431,2021-May-10 14:10:14,alinmicuqq11,GLASS,PRESS,SAND,STONE,-,1,1090000
1382215,2021-May-10 14:02:23,alinmicuqq11,GLASS,HEAT,SAND,STONE,-,1,1090000
1381011,2021-May-10 12:49:57,rsnbg.wam,GARBAGE,GARBAGE,GARBAGE,MOSS,-,1,400000
1380740,2021-May-10 12:36:58,kurtiswithak,GLASS,HEAT,PAINT,TNPLT,-,2,4120000
1380332,2021-May-10 12:16:08,5zwra.wam,AIR,AIR,AIR,SUN,-,1,640000
1380146,2021-May-10 12:08:15,5zwra.wam,ATMSPHE,ATMSPHE,ATMSPHE,SUN,-,1,1000000
1379916,2021-May-10 11:59:06,4pbr.wam,GARBAGE,GARBAGE,SUN,WATER,-,1,700000
1379845,2021-May-10 11:54:54,vaaaaaaaaaan,BREAD,LIFE,PRESS,WATER,-,1,4540000
1379772,2021-May-10 11:47:03,vaaaaaaaaaan,GLASS,PAPER,SAND,WATER,-,1,1330000
1379390,2021-May-10 11:14:15,vaaaaaaaaaan,HEAT,OXYGEN,SKY,SUN,-,1,4000000
1378884,2021-May-10 10:46:49,vaaaaaaaaaan,SUN,TIME,TIME,TIME,-,1,14770000
1378380,2021-May-10 10:22:55,5zwra.wam,COAL,DUST,HEAT,PRESS,-,1,400000
1377639,2021-May-10 09:37:19,ro4r4.wam,LIFE,LIFE,LIFE,PRESS,-,1,880000
1377510,2021-May-10 09:28:21,5zwra.wam,PRESS,PRESS,PRESS,SWAMP,-,1,370000
1377469,2021-May-10 09:15:34,cyvra.wam,GARBAGE,GARBAGE,GARBAGE,SEA,-,1,160000
1376847,2021-May-10 08:32:35,34aaw.wam,CABBAGE,CARROT,GARBAGE,HEAT,-,1,490000
1371201,2021-May-10 08:01:15,yrbqw.wam,GARBAGE,GARBAGE,GARBAGE,SKY,-,1,700000
1371112,2021-May-10 08:01:02,ra4qy.wam,VIRUS,VIRUS,VIRUS,VIRUS,-,1,2920000
1366696,2021-May-10 07:49:40,3b1aw.wam,AIR,ENERGY,PRESS,TSUNAMI,-,1,1150000
1361355,2021-May-10 07:12:09,y3zra.wam,GARBAGE,GARBAGE,GARBAGE,SUN,VIRUS,655,730000
1359289,2021-May-10 06:02:28,yb1.s.wam,HEAT,PLANT,POT,PRESS,-,1,1900000
1359227,2021-May-10 05:59:44,.hpre.wam,EARTH,GARBAGE,STEAM,STEAM,-,1,130000
1358715,2021-May-10 05:45:53,x2kqy.wam,HEAT,PLANT,PLANT,PLANT,-,1,520000
1358578,2021-May-10 05:41:59,x2kqy.wam,ENERGY,HEAT,PLANT,PLANT,-,1,400000
1357321,2021-May-10 04:57:39,xu3b.wam,FIRE,FIRE,SALT,WATER,-,1,100000
1357309,2021-May-10 04:57:24,pvir.wam,BEACH,GARBAGE,WATER,WATER,-,1,1450000
1356769,2021-May-10 04:38:06,s5wr2.wam,ENERGY,ENERGY,ENERGY,TNPLT,-,1,910000
1355457,2021-May-10 03:19:54,olyaw.wam,ASH,ASH,PRESS,WATER,-,1,1270000
1355111,2021-May-10 03:11:35,olyaw.wam,CLAY,CLAY,PRESS,WATER,-,1,1330000
1354645,2021-May-10 02:59:25,olyaw.wam,GLASS,METAL,METAL,TNPLT,-,1,2620000
1354546,2021-May-10 02:57:26,zbnau.wam,AIR,AIR,EARTH,FLOOD,-,1,190000
1354403,2021-May-10 02:49:54,rafaeltraldi,GLASS,GLASS,HEAT,TNPLT,-,1,1810000
1354338,2021-May-10 02:44:37,lhhqu.wam,BREAD,BREAD,BREAD,WATER,-,1,12640000
1354337,2021-May-10 02:43:20,lhhqu.wam,BREAD,BREAD,WATER,WATER,-,1,8440000
1354188,2021-May-10 02:37:07,dtsaw.wam,AIR,MNTAIN,WATER,WIND,-,1,790000
1354169,2021-May-10 02:36:37,msmqw.wam,ATMSPHE,VACUUM,WATER,WIND,-,1,1510000
1353346,2021-May-10 02:12:42,frcqu.wam,EARTH,RIVER,SKY,STONE,-,1,1720000
1353280,2021-May-10 02:11:18,frcqu.wam,GRASS,RIVER,SKY,STONE,-,1,1960000
1352907,2021-May-10 02:00:25,kdoqy.wam,GRASS,TREE,TREE,TREE,-,1,2620000
1352906,2021-May-10 02:00:24,jsgb2.wam,EARTH,GARBAGE,HEAT,PRESS,-,1,130000
1352393,2021-May-10 01:44:58,olyaw.wam,OBSIDIN,OBSIDIN,OBSIDIN,PRESS,-,1,430000
1351703,2021-May-10 01:29:44,wk4r2.wam,EARTH,ENERGY,MUD,PRESS,-,1,130000
1351580,2021-May-10 01:27:14,iusqy.wam,COAL,OBSIDIN,PRESS,STEAM,-,1,490000
1351489,2021-May-10 01:24:19,i5tqy.wam,AIR,ATMSPHE,DEW,DEW,-,1,1420000
1351084,2021-May-10 00:35:20,ro4r4.wam,COAL,DIAMOND,HEAT,PRESS,-,1,760000
1350674,2021-May-10 00:10:41,uetb2.wam,FIRE,FIRE,FIRE,WHEAT,-,1,850000
1350431,2021-May-10 00:01:50,hotpocket111,MUD,PRESS,PRESS,PRESS,-,1,160000
1350142,2021-May-09 23:52:45,tnequ.wam,HEAT,PLANT,WATER,WATER,-,1,220000
1349804,2021-May-09 23:35:55,gaqqy.wam,FIRE,GARBAGE,PLANT,PRESS,-,1,250000
1348416,2021-May-09 23:09:30,gaqqy.wam,ENERGY,LAVA,MUD,MUD,-,1,160000
1347483,2021-May-09 22:49:43,nplqy.wam,AIR,MUD,SAND,WATER,-,1,520000
1347406,2021-May-09 22:48:06,vnmaw.wam,AIR,DUST,GRASS,WATER,-,1,310000
1346796,2021-May-09 22:24:41,tzub2.wam,BOILER,COAL,COAL,HEAT,-,1,1360000
1346614,2021-May-09 22:18:32,tzub2.wam,COAL,HEAT,OBSIDIN,PRESS,-,1,490000
1346607,2021-May-09 22:18:10,tzub2.wam,COAL,FIRE,OBSIDIN,PRESS,-,1,460000
1346410,2021-May-09 22:13:28,ttrqw.wam,GLASS,PRESS,PRESS,SAND,-,1,1030000
1345179,2021-May-09 21:38:31,rplanetwhale,ENERGY,PRESS,VACUUM,WATER,-,1,1330000
1344717,2021-May-09 21:27:26,1zpay.wam,ENERGY,ENERGY,ENERGY,STEEL,-,1,1090000
1344610,2021-May-09 21:25:35,jzjqw.wam,VACUUM,VACUUM,WATER,WATER,-,1,2500000
1343627,2021-May-09 21:10:21,2h.b4.wam,FIRE,FIRE,PRESS,SAND,-,1,520000
1343584,2021-May-09 21:09:33,pq4r4.wam,ENERGY,ENERGY,ENERGY,STONE,-,1,220000
1343438,2021-May-09 21:07:06,2h.b4.wam,GLASS,SAND,STONE,WATER,-,1,1060000
1343342,2021-May-09 21:05:21,2h.b4.wam,GLASS,SAND,WATER,WATER,-,1,970000
1343134,2021-May-09 21:01:35,pq4r4.wam,EARTH,ENERGY,STEAM,STEAM,-,1,130000
1342369,2021-May-09 20:43:03,pq4r4.wam,AIR,AIR,AIR,SALT,-,1,100000
1341350,2021-May-09 20:25:46,o2bay.wam,DIAMOND,LAVA,LAVA,LAVA,-,2,520000
1340994,2021-May-09 18:53:15,frcqu.wam,COAL,EARTH,PRESS,STONE,-,1,430000
1340537,2021-May-09 18:35:44,d2xb4.wam,MNTAIN,POT,RIVER,SAND,-,1,3790000
1340483,2021-May-09 18:32:56,kktaq.wam,AIR,EARTH,ENERGY,FIRE,-,1,70000
1340072,2021-May-09 18:19:21,zbsau.wam,AIR,PRESS,SAND,WATER,-,1,520000
1339963,2021-May-09 18:16:33,tnequ.wam,EARTH,ENERGY,GARBAGE,PRESS,-,1,130000
1339894,2021-May-09 18:10:43,p2hb.wam,AIR,GARBAGE,PRESS,WATER,-,1,100000
1339856,2021-May-09 18:08:07,p2hb.wam,AIR,ATMSPHE,GARBAGE,PRESS,-,1,220000
1339729,2021-May-09 17:58:16,2m.r2.wam,AIR,GARBAGE,GARBAGE,PRESS,-,1,130000
1338859,2021-May-09 17:30:28,wrira.wam,FIRE,FIRE,SALT,SALT,-,1,160000
1338837,2021-May-09 17:29:54,wrira.wam,HEAT,HEAT,SALT,SALT,-,1,220000
1338260,2021-May-09 17:11:50,wz.b.wam,COAL,HEAT,PRESS,SALT,-,1,430000
1338171,2021-May-09 17:07:51,wz.b.wam,HEAT,HEAT,HEAT,SALT,-,1,190000
1337412,2021-May-09 16:41:37,ma4r4.wam,ENERGY,ENERGY,SUN,VACUUM,-,1,1930000
1337188,2021-May-09 16:32:07,wrira.wam,ASH,HEAT,HEAT,HEAT,-,1,730000
1336010,2021-May-09 15:54:53,ma4r4.wam,COAL,COAL,FIRE,HEAT,-,1,610000
1335876,2021-May-09 15:49:38,cmlr.wam,BOILER,COAL,HEAT,PRESS,-,1,1120000
1335746,2021-May-09 15:45:05,cmlr.wam,BOILER,COAL,HEAT,HEAT,-,1,1120000
1335677,2021-May-09 15:41:41,ijar.wam,HEAT,PRESS,STONE,WATER,-,1,190000
1335168,2021-May-09 15:26:14,cmlr.wam,AIR,COAL,HEAT,PRESS,-,1,370000
1334940,2021-May-09 15:20:10,t.jr2.wam,EARTH,STONE,STONE,WATER,-,1,220000
1334812,2021-May-09 15:10:36,cmlr.wam,ENERGY,OXYGEN,OXYGEN,SUN,-,1,6190000
1334638,2021-May-09 14:57:13,do1rg.wam,FIRE,SAND,SAND,WATER,-,1,940000
1334441,2021-May-09 14:48:52,gwgb2.wam,EARTH,GRASS,PRESS,STONE,-,1,400000
1334402,2021-May-09 14:45:37,5luba.wam,AIR,EARTH,SALT,WATER,-,1,100000
1334175,2021-May-09 14:37:16,dfyay.wam,ASH,CLAY,SAND,WATER,-,1,1720000
1334114,2021-May-09 14:32:33,2tmay.wam,CLAY,STONE,STONE,WATER,-,1,850000
1334094,2021-May-09 14:30:03,sxyqy.wam,LAVA,PLANT,PRESS,STONE,-,1,340000
1334091,2021-May-09 14:29:36,pq4r4.wam,FIRE,FIRE,FIRE,SALT,-,1,100000
1333934,2021-May-09 14:17:34,wz.b.wam,LIFE,LIFE,PRESS,PRESS,-,1,640000
1333898,2021-May-09 14:15:54,nrgba.wam,FIREWRK,GLASSES,RING,TEQUILA,-,1,7210000
1332902,2021-May-09 13:27:30,1pyrc.wam,EARTH,FIRE,RAIN,STEAM,-,1,100000
1332822,2021-May-09 13:22:28,1pyrc.wam,ENERGY,LAVA,PRESS,RAIN,-,1,160000
1332677,2021-May-09 13:12:35,q5eay.wam,PAPER,PAPER,PAPER,PLANT,-,1,1270000
1332285,2021-May-09 12:26:47,dz2aw.wam,AIR,DEW,GRASS,WATER,-,1,910000
1332265,2021-May-09 12:24:38,dz2aw.wam,AIR,DEW,EARTH,WATER,-,1,670000
1331904,2021-May-09 11:37:09,xzfb2.wam,ALCOHOL,FIRE,FIRE,FIRE,-,1,220000
1331618,2021-May-09 11:20:15,jzjqw.wam,ENERGY,GLASS,HEAT,PRESS,-,1,610000
1331171,2021-May-09 10:50:01,wszr4.wam,OCEAN,PRESS,PRESS,SAND,-,1,700000
1328749,2021-May-09 09:20:25,unregistered,GARBAGE,HEAT,WATER,WATER,-,1,100000
1326818,2021-May-09 07:26:36,b5.tm.wam,CLAY,COAL,COAL,HEAT,-,1,1240000
1326035,2021-May-09 06:23:14,x2kqy.wam,EARTH,EARTH,PLANT,PRESS,-,1,220000
1325052,2021-May-09 05:01:25,nbgqw.wam,EARTH,GARBAGE,MUD,STEAM,-,1,130000
1324564,2021-May-09 04:18:40,rkhb4.wam,AIR,EARTH,HEAT,SEA,-,1,100000
1323537,2021-May-09 03:29:34,tnequ.wam,ATMSPHE,DUST,PRESS,RAIN,-,1,250000
1323324,2021-May-09 03:10:30,giwb.wam,AIR,FIRE,FIRE,GUNPWDR,-,1,160000
1323293,2021-May-09 03:05:07,giwb.wam,AIR,EARTH,FIRE,GUNPWDR,-,1,160000
1323252,2021-May-09 03:00:39,frcqu.wam,COAL,PRESS,PRESS,STONE,-,1,460000
1323171,2021-May-09 02:52:24,twdqq.wam,GRASS,GRASS,RING,TREE,-,1,3160000
1323162,2021-May-09 02:50:55,twdqq.wam,GRASS,GRASS,TNPLT,TREE,-,1,2080000
1323152,2021-May-09 02:50:02,ijar.wam,AIR,FIRE,PAPER,TOBACCO,-,1,730000
1321784,2021-May-09 01:24:05,lhhqu.wam,STEEL,STEEL,STEEL,STEEL,-,1,3880000
1321078,2021-May-09 00:41:06,glur4.wam,EARTH,HEAT,SAND,WATER,-,1,520000
1320815,2021-May-09 00:17:59,glur4.wam,EARTH,PRESS,SAND,WATER,-,1,520000
1320752,2021-May-09 00:09:38,glur4.wam,EARTH,SAND,STONE,WATER,-,1,580000
1320370,2021-May-08 23:31:08,kthay.wam,AIR,ASH,FIRE,HEAT,-,1,670000
1320313,2021-May-08 23:28:43,kthay.wam,ASH,FIRE,HEAT,WATER,-,1,670000
1320205,2021-May-08 23:21:16,lr3re.wam,EARTHQ,PRESS,STONE,WATER,-,1,250000
1319728,2021-May-08 23:06:23,ngdqw.wam,AIR,AIR,ELECTRC,ELECTRC,-,1,2860000
1319232,2021-May-08 22:47:52,budr.wam,FIRE,GLASS,SAND,WATER,-,1,970000
1319154,2021-May-08 22:45:05,ijar.wam,FIRE,PAPER,TOBACCO,TOBACCO,-,1,1060000
1318712,2021-May-08 22:27:32,thoughtcrime,AIR,FIRE,GARBAGE,WIND,-,1,190000
1317805,2021-May-08 22:11:54,jaqbc.wam,AIR,PRESS,PRESS,STEEL,-,1,1060000
1317553,2021-May-08 22:06:39,zcoaw.wam,COAL,HEAT,HEAT,VACUUM,-,1,1600000
1317005,2021-May-08 21:53:08,rrcb4.wam,AIR,STONE,WATER,WATER,-,2,130000
1316889,2021-May-08 21:49:40,wrira.wam,HEAT,LIFE,PRESS,SEA,-,1,400000
1316779,2021-May-08 21:45:53,tduay.wam,AIR,ENERGY,MUD,WATER,-,1,100000
1316509,2021-May-08 21:39:44,mchb2.wam,ALCOHOL,BOTTLE,VACUUM,WATER,-,1,1990000
1315707,2021-May-08 21:25:31,nhqqy.wam,HEAT,OCEAN,PRESS,SAND,-,1,700000
1315700,2021-May-08 21:25:22,bhwqy.wam,HEAT,MUD,PRESS,SEA,-,2,160000
1315617,2021-May-08 21:22:57,mchb2.wam,BOTTLE,VACUUM,WATER,WATER,-,1,1810000
1315578,2021-May-08 21:21:33,e3yb.wam,EARTH,FIRE,MUD,MUD,-,1,100000
1315536,2021-May-08 21:19:01,bhwqy.wam,HEAT,MUD,OCEAN,PRESS,-,1,280000
1315103,2021-May-08 21:07:50,pqfb.wam,GARBAGE,HEAT,SALT,WATER,-,1,160000
1313672,2021-May-08 20:24:18,mvcry.wam,GARBAGE,GARBAGE,GARBAGE,RAIN,-,1,160000
1312272,2021-May-08 19:11:58,dfyay.wam,PAPER,PAPER,PAPER,WIND,-,1,1240000
1312124,2021-May-08 19:05:36,ogeri.wam,EXPLOSN,SALT,SEA,SEA,-,1,460000
1311863,2021-May-08 18:30:38,vx4ay.wam,COMPASS,SEA,SEA,SEA,-,1,2440000
1311611,2021-May-08 18:18:23,vaaaaaaaaaan,ASH,STONE,SUN,WATER,-,1,1330000
1311599,2021-May-08 18:18:06,vaaaaaaaaaan,ASH,HEAT,STONE,WATER,-,1,760000
1311187,2021-May-08 18:06:57,qj4r4.wam,ENERGY,ENERGY,HEAT,PRESS,-,1,160000
1311059,2021-May-08 18:02:03,ma4r4.wam,ENERGY,ENERGY,GARBAGE,WATER,-,1,130000
1311029,2021-May-08 18:00:38,ma4r4.wam,ENERGY,GARBAGE,WATER,WATER,-,1,100000
1310808,2021-May-08 17:52:49,251b2.wam,DIAMOND,PRESS,PRESS,PRESS,-,1,520000
1310275,2021-May-08 17:35:28,v3eaw.wam,ALARM,ATMCBMB,ATMCBMB,VACUUM,-,1,15160000
1310263,2021-May-08 17:34:57,v3eaw.wam,ALARM,ATMCBMB,ATMCBMB,ATMCBMB,-,1,17290000
1310122,2021-May-08 17:28:05,nhqqy.wam,COAL,OCEAN,PRESS,PRESS,-,1,520000
1308529,2021-May-08 16:43:08,qz2qw.wam,EARTH,PLANT,PRESS,PRESS,-,1,250000
1308405,2021-May-08 16:37:44,vaaaaaaaaaan,COAL,COAL,DIAMOND,DIAMOND,-,1,1360000
1308390,2021-May-08 16:37:15,ngdqw.wam,COAL,ELECTRC,HEAT,PRESS,-,1,1780000
1308203,2021-May-08 16:31:49,sc4.wam,FIRE,FIRE,WATER,WIND,-,1,160000
1307801,2021-May-08 16:19:19,cmlr.wam,CLAY,HEAT,PRESS,SAND,-,1,1180000
1307668,2021-May-08 16:15:38,qz2qw.wam,EARTH,FIRE,PLANT,PRESS,-,1,220000
1307578,2021-May-08 16:13:52,sxyqy.wam,EARTHQ,PLANT,PRESS,PRESS,-,1,340000
1307274,2021-May-08 15:55:04,cmlr.wam,ENERGY,PLANT,PLANT,PRESS,-,1,400000
1307192,2021-May-08 15:50:04,2lzra.wam,EARTHQ,FLOOD,HURRCAN,TSUNAMI,-,1,1840000
1306340,2021-May-08 15:26:21,2zraw.wam,ASH,SAND,SAND,WATER,-,1,1540000
1306315,2021-May-08 15:25:52,2zraw.wam,ASH,ASH,SAND,WATER,-,1,1690000
1305847,2021-May-08 15:13:51,tvvbg.wam,COAL,EARTH,EXPLOSN,PRESS,-,1,640000
1304746,2021-May-08 14:34:26,zcvqy.wam,COAL,EARTH,HEAT,WATER,-,1,340000
1304671,2021-May-08 14:32:16,qz2qw.wam,COAL,COAL,HEAT,VACUUM,-,1,1840000
1304346,2021-May-08 14:14:54,zcvqy.wam,COAL,EARTH,PRESS,WATER,-,1,340000
1304120,2021-May-08 14:00:59,gsoaw.wam,DIAMOND,GLASS,PRESS,WATER,-,1,940000
1302864,2021-May-08 13:07:28,ol.b4.wam,AIR,GARBAGE,HEAT,PRESS,-,1,130000
1302808,2021-May-08 13:04:18,5zwra.wam,COAL,FIRE,FIRE,SAND,-,1,760000
1302692,2021-May-08 12:58:41,tduay.wam,CLAY,CLAY,CLAY,FIRE,-,1,1930000
1302574,2021-May-08 12:48:20,5cir.wam,MUD,WATER,WATER,WATER,-,1,70000
1302114,2021-May-08 12:29:36,ol.b4.wam,AIR,AIR,GARBAGE,HEAT,-,1,100000
1299943,2021-May-08 10:54:03,alinmicuqq11,BRICK,CLAY,FIRE,PRESS,-,1,790000
1299870,2021-May-08 10:46:29,alinmicuqq11,BRICK,CLAY,HEAT,PRESS,-,1,820000
1299785,2021-May-08 10:38:29,alinmicuqq11,COAL,HEAT,MNTAIN,PRESS,-,1,1000000
1299741,2021-May-08 10:36:28,ni2r.wam,FIRE,MUD,STONE,WATER,-,1,160000
1298452,2021-May-08 09:38:15,ni2r.wam,AIR,MUD,STONE,WATER,-,1,160000
1297707,2021-May-08 08:32:15,khfk.waa,AIR,PAPER,PLANT,WIND,-,1,670000
1297701,2021-May-08 08:31:31,khfk.waa,PAPER,PLANT,SKY,WIND,-,1,1240000
1297269,2021-May-08 08:07:50,glur4.wam,EXPLOSN,HORIZON,SUN,VACUUM,-,1,3700000
1295557,2021-May-08 06:51:11,lr3re.wam,EARTHQ,PRESS,SAND,WATER,-,1,610000
1295399,2021-May-08 06:40:56,.ebqw.wam,ENERGY,GARBAGE,LIFE,WATER,-,1,370000
1295374,2021-May-08 06:39:21,.ebqw.wam,ENERGY,GARBAGE,GARBAGE,WATER,-,1,130000
1295202,2021-May-08 06:22:17,onlaw.wam,ENERGY,PRESS,SEA,WATER,-,3,130000
1294497,2021-May-08 06:01:07,tomtomtomtom,AIR,AIR,PRESS,STEEL,-,1,1030000
1293905,2021-May-08 05:38:33,agkb2.wam,ENERGY,GARBAGE,PRESS,PRESS,-,1,160000
1292816,2021-May-08 05:02:14,majba.wam,EARTHQ,FIRE,TEQUILA,WATER,-,1,1720000
1292605,2021-May-08 04:49:18,vaaaaaaaaaan,ASH,FIRE,STONE,WATER,-,1,730000
1292494,2021-May-08 04:39:01,vaaaaaaaaaan,ASH,FIRE,SAND,WATER,-,1,1090000
1291962,2021-May-08 04:08:06,2xray.wam,BREAD,WATER,WATER,WATER,-,1,4240000
1291679,2021-May-08 03:51:06,vaaaaaaaaaan,BOTTLE,OXYGEN,PRESS,WATER,-,1,3370000
1291640,2021-May-08 03:44:45,2xray.wam,CABBAGE,WATER,WATER,WATER,-,1,220000
1291524,2021-May-08 03:36:26,deviantsoul1,AIR,EARTH,MUD,PRESS,-,1,100000
1291263,2021-May-08 03:26:23,ejybc.wam,GARBAGE,SALT,SALT,SALT,-,1,250000
1291093,2021-May-08 03:20:01,4pdqw.wam,FIRE,FIRE,PAPER,WATER,-,1,400000
1290973,2021-May-08 03:16:25,4pdqw.wam,FIRE,PAPER,PAPER,WATER,-,1,760000
1289506,2021-May-08 01:56:50,olyaw.wam,ALCOHOL,PRESS,PRESS,PRESS,-,1,310000
1289412,2021-May-08 01:49:49,olyaw.wam,CABBAGE,PRESS,PRESS,PRESS,-,1,310000
1289390,2021-May-08 01:48:33,olyaw.wam,DEW,PRESS,PRESS,PRESS,-,1,760000
1289352,2021-May-08 01:46:38,olyaw.wam,PRESS,PRESS,PRESS,RUST,-,1,820000
1289300,2021-May-08 01:44:56,2agr4.wam,FIRE,GARBAGE,PRESS,STEAM,-,1,130000
1289176,2021-May-08 01:37:16,1puqy.wam,PAINT,PAINT,PAPER,TIME,-,1,10690000
1287594,2021-May-08 00:34:51,34aaw.wam,METAL,METAL,OXYGEN,OXYGEN,-,1,6880000
1286856,2021-May-08 00:01:12,tnequ.wam,EARTH,PLANT,SEA,WATER,-,1,220000
1286128,2021-May-07 23:28:42,ilwau.wam,EXPLOSN,VACUUM,VACUUM,VACUUM,-,1,4030000
1285498,2021-May-07 22:50:03,dtsaw.wam,FIRE,METAL,PRESS,PRESS,-,1,760000
1285436,2021-May-07 22:46:59,ngdqw.wam,COAL,ENERGY,LAVA,PRESS,-,1,400000
1285428,2021-May-07 22:46:38,ijar.wam,AIR,DEW,EARTH,ENERGY,-,1,700000
1285217,2021-May-07 22:39:55,cjeqw.wam,AIR,ATMSPHE,GRASS,WATER,-,1,400000
1285155,2021-May-07 22:36:36,ktzqy.wam,HEAT,PRESS,RING,STEEL,-,1,2920000
1285098,2021-May-07 22:33:27,ijar.wam,PRESS,VACUUM,WATER,WATER,-,1,1300000
1285088,2021-May-07 22:33:06,ijar.wam,PRESS,PRESS,VACUUM,WATER,-,1,1330000
1285020,2021-May-07 22:31:33,ywxri.wam,AIR,FIRE,FIRE,OCEAN,-,1,190000
1284583,2021-May-07 22:23:39,kthay.wam,ASH,FIRE,FIRE,WATER,-,1,640000
1284137,2021-May-07 22:17:42,kthay.wam,AIR,ASH,FIRE,WATER,-,1,640000
1282004,2021-May-07 20:57:27,hnbb2.wam,ELECTRC,SALT,SALT,TNPLT,-,1,2350000
1281536,2021-May-07 20:45:41,3rjr.wam,OXYGEN,OXYGEN,RADITON,RADITON,-,1,10420000
1280933,2021-May-07 20:24:11,nhqqy.wam,FOG,GRASS,MNTAIN,WIND,-,1,1390000
1280850,2021-May-07 20:20:51,i15ay.wam,GARBAGE,LIFE,LIFE,MUD,-,1,640000
1280789,2021-May-07 20:18:38,l.5b2.wam,COAL,HEAT,WATER,WATER,-,1,340000
1280711,2021-May-07 20:16:16,frcqu.wam,BREAD,CABBAGE,CARROT,SALT,-,1,4690000
1280000,2021-May-07 19:51:56,paqb.wam,OCEAN,OCEAN,OCEAN,OCEAN,-,1,640000
1279761,2021-May-07 19:45:50,.ebqw.wam,GARBAGE,GARBAGE,RAIN,RAIN,-,1,160000
1278789,2021-May-07 19:24:06,rm1qy.wam,ATMCBMB,ATMCBMB,ATMCBMB,DESERT,-,1,12670000
1277951,2021-May-07 18:54:08,44fr.wam,OCEAN,PLANT,PRESS,SAND,-,1,820000
1277669,2021-May-07 18:32:08,1v1qw.wam,OXYGEN,OXYGEN,OXYGEN,SKY,-,1,8890000
1277170,2021-May-07 18:11:17,1v1qw.wam,METAL,PAINT,PAPER,PRESS,-,1,3880000
